id,deviceId,protocol,serverTime,deviceTime,fixTime,valid,latitude,longitude,altitude,speed,course,address,accuracy,totalDistance,iccid,otherStatus,ignition,rssi,type,alarm3Status,charge,distance,alarm2Status,hours,sat,engineStatus,event,archive,adc1,alarm1Status,batteryLevel,status,motion,blocked,odometer
97615,1,gt06,2025-04-30T03:22:43Z,2025-04-30T03:22:43Z,2025-04-30T03:22:36Z,true,21.199885000000002,81.68749833333334,0.0,12.959,118.0,,0.0,1.0214768150626848E7,,,true,4,19,,true,0.0,,149501109,,,,,,,100,70,true,false,
97616,1,gt06,2025-04-30T03:22:52Z,2025-04-30T03:22:46Z,2025-04-30T03:22:46Z,true,21.199580555555553,81.68812833333334,0.0,18.8985,117.0,,0.0,1.0214841797041891E7,,,true,,34,,,73.6464150442102,,149504212,15,,0,false,,,,,true,,4930866
97617,1,gt06,2025-04-30T03:23:02Z,2025-04-30T03:22:56Z,2025-04-30T03:22:56Z,true,21.19910611111111,81.68905111111111,0.0,21.0583,120.0,,0.0,1.021495116626548E7,,,true,,34,,,109.3692235885758,,149514212,15,,0,false,,,,,true,,4930975
97618,1,gt06,2025-04-30T03:23:12Z,2025-04-30T03:23:06Z,2025-04-30T03:23:06Z,true,21.19857111111111,81.68994777777777,0.0,21.0583,126.0,,0.0,1.0215061653576821E7,,,true,,34,,,110.48731134093624,,149524212,15,,0,false,,,,,true,,4931085
97619,1,gt06,2025-04-30T03:23:23Z,2025-04-30T03:23:16Z,2025-04-30T03:23:16Z,true,21.197989444444445,81.69068722222222,0.0,19.4385,132.0,,0.0,1.0215162064857084E7,,,true,,34,,,100.41128026299391,,149534212,15,,0,false,,,,,true,,4931185
97620,1,gt06,2025-04-30T03:23:32Z,2025-04-30T03:23:26Z,2025-04-30T03:23:26Z,true,21.19738,81.69140055555556,0.0,17.8186,132.0,,0.0,1.0215262483310271E7,,,true,,34,,,100.41845318598735,,149544212,15,,0,false,,,,,true,,4931285
97621,1,gt06,2025-04-30T03:23:42Z,2025-04-30T03:23:36Z,2025-04-30T03:23:36Z,true,21.196739444444447,81.69215722222222,0.0,23.2182,132.0,,0.0,1.021536855873566E7,,,true,,34,,,106.07542538737135,,149554212,15,,0,false,,,,,true,,4931391
97622,1,gt06,2025-04-30T03:23:43Z,2025-04-30T03:23:43Z,2025-04-30T03:23:36Z,true,21.196739444444447,81.69215722222222,0.0,23.2182,132.0,,0.0,1.021536855873566E7,,,true,4,19,,true,0.0,,149560951,,,,,,,100,70,true,false,
97623,1,gt06,2025-04-30T03:23:52Z,2025-04-30T03:23:46Z,2025-04-30T03:23:46Z,true,21.19599722222222,81.69304333333332,0.0,24.838,132.0,,0.0,1.021549219048391E7,,,true,,34,,,123.63174824999636,,149564212,15,,0,false,,,,,true,,4931514
97624,1,gt06,2025-04-30T03:24:02Z,2025-04-30T03:23:56Z,2025-04-30T03:23:56Z,true,21.195186666666665,81.69401944444445,0.0,25.378,131.0,,0.0,1.0215627856186593E7,,,true,,34,,,135.66570268368181,,149574212,15,,0,false,,,,,true,,4931649
97625,1,gt06,2025-04-30T03:24:13Z,2025-04-30T03:24:06Z,2025-04-30T03:24:06Z,true,21.19467555555556,81.69463888888889,0.0,8.09935,128.0,,0.0,1.0215713708708014E7,,,true,,34,,,85.85252142150166,,149584212,15,,0,false,,,,,true,,4931734
97626,1,gt06,2025-04-30T03:24:24Z,2025-04-30T03:24:24Z,2025-04-30T03:24:06Z,true,21.19467555555556,81.69463888888889,0.0,8.09935,128.0,,0.0,1.0215713708708014E7,,,true,4,19,,true,0.0,,149602637,,,,,,,100,70,true,false,
97627,1,gt06,2025-04-30T03:24:25Z,2025-04-30T03:24:25Z,2025-04-30T03:24:06Z,true,21.19467555555556,81.69463888888889,0.0,8.09935,128.0,,0.0,1.0215713708708014E7,,,,,,,,0.0,,149602637,,,,,13.88,,,,true,,
97628,1,gt06,2025-04-30T03:24:26Z,2025-04-30T03:24:16Z,2025-04-30T03:24:16Z,true,21.194423333333333,81.69496944444445,0.0,11.8791,132.0,,0.0,1.0215758041398041E7,,,true,,34,,,44.3326900257144,,149602637,15,,0,false,,,,,true,,4931778
97629,1,gt06,2025-04-30T03:24:32Z,2025-04-30T03:24:28Z,2025-04-30T03:24:28Z,true,21.194423333333333,81.69496944444445,0.0,0.0,132.0,,0.0,1.0215758041398041E7,,,true,,34,,,0.0,,149614637,15,,14,false,,,,,false,,4931778
97630,1,gt06,2025-04-30T03:24:43Z,2025-04-30T03:24:36Z,2025-04-30T03:24:36Z,true,21.193236111111112,81.6963988888889,0.0,23.7581,131.0,,0.0,1.0215956731808254E7,,,true,,34,,,198.69041021296374,,149622637,15,,0,false,,,,,true,,4931976
97631,1,gt06,2025-04-30T03:24:52Z,2025-04-30T03:24:46Z,2025-04-30T03:24:46Z,true,21.192476111111112,81.69731277777778,0.0,25.9179,132.0,,0.0,1.0216083833270738E7,,,true,,34,,,127.10146248288277,,149632637,15,,0,false,,,,,true,,4932103
97632,1,gt06,2025-04-30T03:25:02Z,2025-04-30T03:24:56Z,2025-04-30T03:24:56Z,true,21.19160388888889,81.69834166666666,0.0,29.6976,130.0,,0.0,1.0216228164728273E7,,,true,,34,,,144.33145753507583,,149642637,15,,0,false,,,,,true,,4932247
97633,1,gt06,2025-04-30T03:25:13Z,2025-04-30T03:25:06Z,2025-04-30T03:25:06Z,true,21.19067666666667,81.6994688888889,0.0,30.7775,131.0,,0.0,1.0216384184473697E7,,,true,,34,,,156.0197454249361,,149652637,15,,0,false,,,,,true,,4932403
97634,1,gt06,2025-04-30T03:25:28Z,2025-04-30T03:25:16Z,2025-04-30T03:25:16Z,true,21.189715,81.70064166666667,0.0,31.8575,131.0,,0.0,1.0216546287360117E7,,,true,,34,,,162.10288641959897,,149662637,15,,0,false,,,,,true,,4932565
97635,1,gt06,2025-04-30T03:25:30Z,2025-04-30T03:25:30Z,2025-04-30T03:25:16Z,true,21.189715,81.70064166666667,0.0,31.8575,131.0,,0.0,1.0216546287360117E7,,,true,3,19,,true,0.0,,149676812,,,,,,,100,70,true,false,
97636,1,gt06,2025-04-30T03:25:33Z,2025-04-30T03:25:26Z,2025-04-30T03:25:26Z,true,21.188740555555555,81.70180055555555,0.0,28.6177,132.0,,0.0,1.0216708260293063E7,,,true,,34,,,161.9729329457691,,149672637,15,,0,false,,,,,true,,4932726
97637,1,gt06,2025-04-30T03:25:42Z,2025-04-30T03:25:36Z,2025-04-30T03:25:36Z,true,21.188118333333335,81.70255833333333,0.0,9.71923,130.0,,0.0,1.0216813064670617E7,,,true,,34,,,104.80437755323605,,149682637,15,,0,false,,,,,true,,4932830
97638,1,gt06,2025-04-30T03:25:52Z,2025-04-30T03:25:46Z,2025-04-30T03:25:46Z,true,21.187875,81.70286055555556,0.0,8.63931,131.0,,0.0,1.021685451048291E7,,,true,,34,,,41.445812292351945,,149692637,15,,0,false,,,,,true,,4932871
97639,1,gt06,2025-04-30T03:26:03Z,2025-04-30T03:25:56Z,2025-04-30T03:25:56Z,true,21.187392777777777,81.70342277777777,0.0,18.3585,132.0,,0.0,1.0216933801048994E7,,,true,,34,,,79.29056608502303,,149702637,15,,0,false,,,,,true,,4932950
97640,1,gt06,2025-04-30T03:26:12Z,2025-04-30T03:26:06Z,2025-04-30T03:26:06Z,true,21.186688333333333,81.70427777777779,0.0,24.838,131.0,,0.0,1.0217052228486868E7,,,true,,34,,,118.42743787291414,,149712637,15,,0,false,,,,,true,,4933068
97642,1,gt06,2025-04-30T03:26:23Z,2025-04-30T03:26:16Z,2025-04-30T03:26:16Z,true,21.185868333333335,81.705245,0.0,28.6177,133.0,,0.0,1.0217187916393012E7,,,true,,34,,,135.68790614429685,,149722637,15,,0,false,,,,,true,,4933203
97643,1,gt06,2025-04-30T03:26:24Z,2025-04-30T03:26:24Z,2025-04-30T03:26:16Z,true,21.185868333333335,81.705245,0.0,28.6177,133.0,,0.0,1.0217187916393012E7,,,true,4,19,,true,0.0,,149730875,,,,,,,100,70,true,false,
97644,1,gt06,2025-04-30T03:26:33Z,2025-04-30T03:26:26Z,2025-04-30T03:26:26Z,true,21.18492555555556,81.70635999999999,0.0,30.7775,129.0,,0.0,1.0217344148414806E7,,,true,,34,,,156.23202179311605,,149732637,15,,0,false,,,,,true,,4933359
97645,1,gt06,2025-04-30T03:26:42Z,2025-04-30T03:26:36Z,2025-04-30T03:26:36Z,true,21.18403888888889,81.70750666666667,0.0,27.5378,128.0,,0.0,1.0217498771027392E7,,,true,,34,,,154.62261258631773,,149742637,15,,0,false,,,,,true,,4933513
97646,1,gt06,2025-04-30T03:26:53Z,2025-04-30T03:26:46Z,2025-04-30T03:26:46Z,true,21.183270555555556,81.7085011111111,0.0,24.2981,129.0,,0.0,1.0217632823116394E7,,,true,,34,,,134.05208900117924,,149752637,15,,0,false,,,,,true,,4933647
97647,1,gt06,2025-04-30T03:27:02Z,2025-04-30T03:26:56Z,2025-04-30T03:26:56Z,true,21.18254888888889,81.70938,0.0,23.7581,134.0,,0.0,1.0217754380190166E7,,,true,,34,,,121.55707377147644,,149762637,15,,0,false,,,,,true,,4933768
97648,1,gt06,2025-04-30T03:27:12Z,2025-04-30T03:27:06Z,2025-04-30T03:27:06Z,true,21.181716111111108,81.7101661111111,0.0,23.2182,142.0,,0.0,1.0217877879918797E7,,,true,,34,,,123.49972863185982,,149772637,15,,0,false,,,,,true,,4933891
97649,1,gt06,2025-04-30T03:27:18Z,2025-04-30T03:27:12Z,2025-04-30T03:27:12Z,true,21.181291666666667,81.71056111111112,0.0,17.8186,121.0,,0.0,1.0217940437935328E7,,,true,,34,,,62.55801653166,,149778637,15,,2,false,,,,,true,,4933953
97650,1,gt06,2025-04-30T03:27:19Z,2025-04-30T03:27:13Z,2025-04-30T03:27:13Z,true,21.181251666666668,81.7106438888889,0.0,18.3585,113.0,,0.0,1.021795011543317E7,,,true,,34,,,9.677497841582893,,149779637,15,,2,false,,,,,true,,4933962
97651,1,gt06,2025-04-30T03:27:24Z,2025-04-30T03:27:17Z,2025-04-30T03:27:17Z,true,21.18107555555556,81.710975,0.0,20.5184,133.0,,0.0,1.0217989682711635E7,,,true,,34,,,39.56727846514782,,149783637,15,,2,false,,,,,true,,4934001
97652,1,gt06,2025-04-30T03:27:24Z,2025-04-30T03:27:18Z,2025-04-30T03:27:18Z,true,21.18100888888889,81.71105333333334,0.0,21.5983,133.0,,0.0,1.0218000691241542E7,,,true,,34,,,11.008529907399454,,149784637,15,,2,false,,,,,true,,4934012
97653,1,gt06,2025-04-30T03:27:25Z,2025-04-30T03:27:25Z,2025-04-30T03:27:18Z,true,21.18100888888889,81.71105333333334,0.0,21.5983,133.0,,0.0,1.0218000691241542E7,,,true,4,19,,true,0.0,,149791668,,,,,,,100,70,true,false,
97654,1,gt06,2025-04-30T03:27:34Z,2025-04-30T03:27:28Z,2025-04-30T03:27:28Z,true,21.180171666666666,81.712025,0.0,30.2376,132.0,,0.0,1.0218138017533116E7,,,true,,34,,,137.32629157453545,,149794637,15,,0,false,,,,,true,,4934149
97655,1,gt06,2025-04-30T03:27:44Z,2025-04-30T03:27:38Z,2025-04-30T03:27:38Z,true,21.17912111111111,81.7132488888889,0.0,35.0972,133.0,,0.0,1.0218310690005291E7,,,true,,34,,,172.67247217463594,,149804637,15,,0,false,,,,,true,,4934321
97656,1,gt06,2025-04-30T03:27:55Z,2025-04-30T03:27:48Z,2025-04-30T03:27:48Z,true,21.17795388888889,81.71451777777777,0.0,35.6372,133.0,,0.0,1.0218495706196025E7,,,true,,34,,,185.01619073382716,,149814637,15,,0,false,,,,,true,,4934506
97657,1,gt06,2025-04-30T03:28:04Z,2025-04-30T03:27:58Z,2025-04-30T03:27:58Z,true,21.176831111111113,81.7157961111111,0.0,34.0173,132.0,,0.0,1.0218677995077975E7,,,true,,34,,,182.2888819493041,,149824637,15,,0,false,,,,,true,,4934688
97658,1,gt06,2025-04-30T03:28:15Z,2025-04-30T03:28:08Z,2025-04-30T03:28:08Z,true,21.175735555555555,81.71707277777777,0.0,34.5572,133.0,,0.0,1.0218858093073133E7,,,true,,34,,,180.09799515805102,,149834637,15,,0,false,,,,,true,,4934868
97659,1,gt06,2025-04-30T03:28:24Z,2025-04-30T03:28:18Z,2025-04-30T03:28:18Z,true,21.174637777777775,81.71833611111111,0.0,32.9374,132.0,,0.0,1.021903734437955E7,,,true,,34,,,179.25130641580031,,149844637,15,,0,false,,,,,true,,4935047
97660,1,gt06,2025-04-30T03:28:25Z,2025-04-30T03:28:25Z,2025-04-30T03:28:18Z,true,21.174637777777775,81.71833611111111,0.0,32.9374,132.0,,0.0,1.021903734437955E7,,,true,4,19,,true,0.0,,149851766,,,,,,,100,70,true,false,
97661,1,gt06,2025-04-30T03:28:34Z,2025-04-30T03:28:28Z,2025-04-30T03:28:28Z,true,21.173654444444445,81.71947277777777,0.0,29.1577,134.0,,0.0,1.0219198292083386E7,,,true,,34,,,160.94770383679207,,149854637,15,,0,false,,,,,true,,4935207
97662,1,gt06,2025-04-30T03:28:45Z,2025-04-30T03:28:38Z,2025-04-30T03:28:38Z,true,21.172725,81.72052000000001,0.0,29.6976,133.0,,0.0,1.0219348365973637E7,,,true,,34,,,150.0738902494536,,149864637,15,,0,false,,,,,true,,4935357
97663,1,gt06,2025-04-30T03:28:54Z,2025-04-30T03:28:48Z,2025-04-30T03:28:48Z,true,21.171758333333333,81.72159888888889,0.0,29.6976,134.0,,0.0,1.0219503679866383E7,,,true,,34,,,155.31389274695118,,149874637,15,,0,false,,,,,true,,4935512
97664,1,gt06,2025-04-30T03:29:04Z,2025-04-30T03:28:58Z,2025-04-30T03:28:58Z,true,21.17094833333333,81.72250666666667,0.0,25.9179,134.0,,0.0,1.0219634103078373E7,,,true,,34,,,130.42321198965794,,149884637,15,,0,false,,,,,true,,4935642
97665,1,gt06,2025-04-30T03:29:15Z,2025-04-30T03:29:08Z,2025-04-30T03:29:08Z,true,21.170225555555557,81.72348666666667,0.0,25.9179,125.0,,0.0,1.0219763805631619E7,,,true,,34,,,129.70255324634417,,149894637,15,,0,false,,,,,true,,4935771
97666,1,gt06,2025-04-30T03:29:24Z,2025-04-30T03:29:18Z,2025-04-30T03:29:18Z,true,21.16954666666667,81.72459777777777,0.0,23.2182,119.0,,0.0,1.0219901700243609E7,,,true,,34,,,137.89461198976713,,149904637,15,,0,false,,,,,true,,4935908
97667,1,gt06,2025-04-30T03:29:25Z,2025-04-30T03:29:25Z,2025-04-30T03:29:18Z,true,21.16954666666667,81.72459777777777,0.0,23.2182,119.0,,0.0,1.0219901700243609E7,,,true,4,19,,true,0.0,,149911846,,,,,,,100,70,true,false,
97668,1,gt06,2025-04-30T03:29:34Z,2025-04-30T03:29:28Z,2025-04-30T03:29:28Z,true,21.169182222222222,81.72522388888889,0.0,15.1188,124.0,,0.0,1.021997831777057E7,,,true,,34,,,76.61752696070027,,149914637,15,,0,false,,,,,true,,4935984
97669,1,gt06,2025-04-30T03:29:44Z,2025-04-30T03:29:38Z,2025-04-30T03:29:38Z,true,21.168792777777778,81.72578388888888,0.0,10.2592,123.0,,0.0,1.0220050835490925E7,,,true,,34,,,72.51772035520796,,149924637,15,,0,false,,,,,true,,4936056
97670,1,gt06,2025-04-30T03:29:54Z,2025-04-30T03:29:50Z,2025-04-30T03:29:50Z,true,21.168792777777778,81.72578388888888,0.0,0.0,123.0,,0.0,1.0220050835490925E7,,,true,,34,,,0.0,,149936637,15,,14,false,,,,,false,,4936056
97671,1,gt06,2025-04-30T03:30:05Z,2025-04-30T03:30:01Z,2025-04-30T03:30:01Z,true,21.168792777777778,81.72578388888888,0.0,0.0,123.0,,0.0,1.0220050835490925E7,,,true,,34,,,0.0,,149947637,15,,14,false,,,,,false,,4936056
97672,1,gt06,2025-04-30T03:30:14Z,2025-04-30T03:30:11Z,2025-04-30T03:30:11Z,true,21.168792777777778,81.72578388888888,0.0,0.0,123.0,,0.0,1.0220050835490925E7,,,true,,34,,,0.0,,149957637,15,,14,false,,,,,false,,4936056
97673,1,gt06,2025-04-30T03:30:24Z,2025-04-30T03:30:18Z,2025-04-30T03:30:18Z,true,21.168436666666665,81.72625111111111,0.0,10.2592,131.0,,0.0,1.022011347633994E7,,,true,,34,,,62.64084901406543,,149964637,15,,0,false,,,,,true,,4936118
97674,1,gt06,2025-04-30T03:30:25Z,2025-04-30T03:30:25Z,2025-04-30T03:30:18Z,true,21.168436666666665,81.72625111111111,0.0,10.2592,131.0,,0.0,1.022011347633994E7,,,true,4,19,,true,0.0,,149971448,,,,,,,100,70,true,false,
97675,1,gt06,2025-04-30T03:30:35Z,2025-04-30T03:30:28Z,2025-04-30T03:30:28Z,true,21.167952777777778,81.72685277777778,0.0,17.2786,131.0,,0.0,1.022019595399465E7,,,true,,34,,,82.47765470977376,,149974637,15,,0,false,,,,,true,,4936200
97676,1,gt06,2025-04-30T03:30:44Z,2025-04-30T03:30:38Z,2025-04-30T03:30:38Z,true,21.167367777777777,81.72756944444446,0.0,13.4989,127.0,,0.0,1.0220294825842537E7,,,true,,34,,,98.87184788655249,,149984637,15,,0,false,,,,,true,,4936298
97677,1,gt06,2025-04-30T03:30:54Z,2025-04-30T03:30:48Z,2025-04-30T03:30:48Z,true,21.166908333333332,81.72814000000001,0.0,20.5184,130.0,,0.0,1.022037308097953E7,,,true,,34,,,78.25513699298376,,149994637,15,,0,false,,,,,true,,4936376
97678,1,gt06,2025-04-30T03:31:04Z,2025-04-30T03:30:58Z,2025-04-30T03:30:58Z,true,21.166166666666665,81.7290488888889,0.0,24.838,132.0,,0.0,1.022049845486393E7,,,true,,34,,,125.37388440100736,,150004637,15,,0,false,,,,,true,,4936501
97679,1,gt06,2025-04-30T03:31:14Z,2025-04-30T03:31:08Z,2025-04-30T03:31:08Z,true,21.165293333333334,81.73006500000001,0.0,28.0778,133.0,,0.0,1.0220641905437477E7,,,true,,34,,,143.45057354744358,,150014637,15,,0,false,,,,,true,,4936644
97681,1,gt06,2025-04-30T03:31:25Z,2025-04-30T03:31:21Z,2025-04-30T03:31:21Z,true,21.165293333333334,81.73006500000001,0.0,0.0,133.0,,0.0,1.0220641905437477E7,,,true,,34,,,0.0,,150027637,15,,14,false,,,,,false,,4936644
97682,1,gt06,2025-04-30T03:31:25Z,2025-04-30T03:31:25Z,2025-04-30T03:31:21Z,true,21.165293333333334,81.73006500000001,0.0,0.0,133.0,,0.0,1.0220641905437477E7,,,true,4,19,,true,0.0,,150031903,,,,,,,100,70,false,false,
97683,1,gt06,2025-04-30T03:31:34Z,2025-04-30T03:31:28Z,2025-04-30T03:31:28Z,true,21.164685555555554,81.73067611111111,0.0,9.71923,141.0,,0.0,1.0220734653118642E7,,,true,,34,,,92.74768116443248,,150034637,15,,0,false,,,,,true,,4936736
97684,1,gt06,2025-04-30T03:31:44Z,2025-04-30T03:31:38Z,2025-04-30T03:31:38Z,true,21.164179444444443,81.73109333333333,0.0,16.7387,141.0,,0.0,1.0220805717474734E7,,,true,,34,,,71.06435609204752,,150044637,15,,0,false,,,,,true,,4936807
97685,1,gt06,2025-04-30T03:31:54Z,2025-04-30T03:31:48Z,2025-04-30T03:31:48Z,true,21.163480555555555,81.73166722222221,0.0,16.7387,142.0,,0.0,1.0220903708006147E7,,,true,,34,,,97.99053141312021,,150054637,15,,0,false,,,,,true,,4936904
97687,1,gt06,2025-04-30T03:32:04Z,2025-04-30T03:31:58Z,2025-04-30T03:31:58Z,true,21.163187222222223,81.73190944444444,0.0,7.5594,141.0,,0.0,1.0220944921591807E7,,,true,,34,,,41.21358566039341,,150064637,15,,0,false,,,,,true,,4936945
97688,1,gt06,2025-04-30T03:32:14Z,2025-04-30T03:32:08Z,2025-04-30T03:32:08Z,true,21.16267888888889,81.73232666666667,0.0,17.2786,141.0,,0.0,1.0221016182495052E7,,,true,,34,,,71.26090324454586,,150074637,15,,0,false,,,,,true,,4937016
97689,1,gt06,2025-04-30T03:32:24Z,2025-04-30T03:32:18Z,2025-04-30T03:32:18Z,true,21.161797777777778,81.73305611111111,0.0,28.0778,141.0,,0.0,1.0221140097627016E7,,,true,,34,,,123.91513196361528,,150084637,15,,0,false,,,,,true,,4937139
97690,1,gt06,2025-04-30T03:32:25Z,2025-04-30T03:32:25Z,2025-04-30T03:32:18Z,true,21.161797777777778,81.73305611111111,0.0,28.0778,141.0,,0.0,1.0221140097627016E7,,,true,4,19,,true,0.0,,150092000,,,,,,,100,70,true,false,
97691,1,gt06,2025-04-30T03:32:35Z,2025-04-30T03:32:28Z,2025-04-30T03:32:28Z,true,21.160674444444442,81.73398444444445,0.0,33.4773,142.0,,0.0,1.0221297974155901E7,,,true,,34,,,157.87652888550858,,150094637,15,,0,false,,,,,true,,4937296
97692,1,gt06,2025-04-30T03:32:45Z,2025-04-30T03:32:38Z,2025-04-30T03:32:38Z,true,21.15927888888889,81.73513444444444,0.0,41.0367,142.0,,0.0,1.0221493901246322E7,,,true,,34,,,195.9270904221201,,150104637,15,,0,false,,,,,true,,4937491
97693,1,gt06,2025-04-30T03:32:54Z,2025-04-30T03:32:48Z,2025-04-30T03:32:48Z,true,21.15777111111111,81.73639166666666,0.0,39.9568,142.0,,0.0,1.0221706520677878E7,,,true,,34,,,212.61943155596728,,150114637,15,,0,false,,,,,true,,4937703
97694,1,gt06,2025-04-30T03:33:04Z,2025-04-30T03:32:58Z,2025-04-30T03:32:58Z,true,21.15632777777778,81.73757111111111,0.0,37.797,143.0,,0.0,1.0221908530649647E7,,,true,,34,,,202.00997177034824,,150124637,15,,0,false,,,,,true,,4937905
97695,1,gt06,2025-04-30T03:33:15Z,2025-04-30T03:33:08Z,2025-04-30T03:33:08Z,true,21.154935555555554,81.73874277777777,0.0,36.7171,142.0,,0.0,1.0222105546559343E7,,,true,,34,,,197.01590969516639,,150134637,15,,0,false,,,,,true,,4938101
97696,1,gt06,2025-04-30T03:33:24Z,2025-04-30T03:33:18Z,2025-04-30T03:33:18Z,true,21.153588333333335,81.73985611111111,0.0,35.6372,142.0,,0.0,1.0222294890891876E7,,,true,,34,,,189.3443325331831,,150144637,15,,0,false,,,,,true,,4938290
97697,1,gt06,2025-04-30T03:33:25Z,2025-04-30T03:33:25Z,2025-04-30T03:33:18Z,true,21.153588333333335,81.73985611111111,0.0,35.6372,142.0,,0.0,1.0222294890891876E7,,,true,4,19,,true,0.0,,150151461,,,,,,,100,70,true,false,
97698,1,gt06,2025-04-30T03:33:35Z,2025-04-30T03:33:28Z,2025-04-30T03:33:28Z,true,21.152289444444445,81.74092444444445,0.0,35.0972,142.0,,0.0,1.0222477122796835E7,,,true,,34,,,182.2319049588154,,150154637,15,,0,false,,,,,true,,4938472
97699,1,gt06,2025-04-30T03:33:45Z,2025-04-30T03:33:38Z,2025-04-30T03:33:38Z,true,21.15102166666667,81.74198888888888,0.0,34.0173,140.0,,0.0,1.022265637054516E7,,,true,,34,,,179.24774832397515,,150164637,15,,0,false,,,,,true,,4938651
97700,1,gt06,2025-04-30T03:33:54Z,2025-04-30T03:33:48Z,2025-04-30T03:33:48Z,true,21.149736666666666,81.7430488888889,0.0,34.5572,141.0,,0.0,1.0222836850468656E7,,,true,,34,,,180.47992349678813,,150174637,15,,0,false,,,,,true,,4938831
97701,1,gt06,2025-04-30T03:34:05Z,2025-04-30T03:33:58Z,2025-04-30T03:33:58Z,true,21.14857,81.74403277777778,0.0,27.5378,141.0,,0.0,1.0223002081545679E7,,,true,,34,,,165.23107702205445,,150184637,15,,0,false,,,,,true,,4938996
97702,1,gt06,2025-04-30T03:34:14Z,2025-04-30T03:34:11Z,2025-04-30T03:34:11Z,true,21.14857,81.74403277777778,0.0,0.0,141.0,,0.0,1.0223002081545679E7,,,true,,34,,,0.0,,150197637,15,,14,false,,,,,false,,4938996
97703,1,gt06,2025-04-30T03:34:24Z,2025-04-30T03:34:18Z,2025-04-30T03:34:18Z,true,21.147949444444443,81.74456555555555,0.0,9.71923,144.0,,0.0,1.0223090578372005E7,,,true,,34,,,88.49682632619667,,150204637,15,,0,false,,,,,true,,4939084
97704,1,gt06,2025-04-30T03:34:25Z,2025-04-30T03:34:25Z,2025-04-30T03:34:18Z,true,21.147949444444443,81.74456555555555,0.0,9.71923,144.0,,0.0,1.0223090578372005E7,,,true,4,19,,true,0.0,,150211720,,,,,,,100,70,true,false,
97705,1,gt06,2025-04-30T03:34:26Z,2025-04-30T03:34:26Z,2025-04-30T03:34:18Z,true,21.147949444444443,81.74456555555555,0.0,9.71923,144.0,,0.0,1.0223090578372005E7,,,,,,,,0.0,,150211720,,,,,13.88,,,,true,,
97706,1,gt06,2025-04-30T03:34:34Z,2025-04-30T03:34:28Z,2025-04-30T03:34:28Z,true,21.14747444444444,81.74495611111111,0.0,18.8985,143.0,,0.0,1.0223157212663813E7,,,true,,34,,,66.63429180740668,,150211720,15,,0,false,,,,,true,,4939150
97707,1,gt06,2025-04-30T03:34:44Z,2025-04-30T03:34:38Z,2025-04-30T03:34:38Z,true,21.146660555555556,81.74561277777778,0.0,26.9979,143.0,,0.0,1.0223270600410001E7,,,true,,34,,,113.38774618910651,,150221720,15,,0,false,,,,,true,,4939263
97708,1,gt06,2025-04-30T03:35:13Z,2025-04-30T03:34:48Z,2025-04-30T03:34:48Z,true,21.14554944444444,81.74642,0.0,31.8575,145.0,,0.0,1.0223420008263143E7,,,true,,34,,,149.4078531406936,,150231720,15,,0,false,,,,,true,,4939412
97709,1,gt06,2025-04-30T03:35:14Z,2025-04-30T03:34:58Z,2025-04-30T03:34:58Z,true,21.144242222222225,81.74733499999999,0.0,34.5572,146.0,,0.0,1.0223593791909812E7,,,true,,34,,,173.7836466684686,,150241720,15,,0,false,,,,,true,,4939585
97710,1,gt06,2025-04-30T03:35:14Z,2025-04-30T03:35:05Z,2025-04-30T03:35:05Z,true,21.14323388888889,81.74787666666666,0.0,35.0972,168.0,,0.0,1.0223719339568721E7,,,true,,34,,,125.54765890990558,,150248720,15,,2,false,,,,,true,,4939710
97711,1,gt06,2025-04-30T03:35:14Z,2025-04-30T03:35:06Z,2025-04-30T03:35:06Z,true,21.143075,81.747905,0.0,34.5572,172.0,,0.0,1.0223737269960565E7,,,true,,34,,,17.930391844900814,,150249720,15,,2,false,,,,,true,,4939727
97712,1,gt06,2025-04-30T03:35:16Z,2025-04-30T03:35:10Z,2025-04-30T03:35:10Z,true,21.142432777777778,81.74788833333334,0.0,34.5572,192.0,,0.0,1.022380878275049E7,,,true,,34,,,71.51278992306199,,150253720,15,,2,false,,,,,true,,4939798
97713,1,gt06,2025-04-30T03:35:17Z,2025-04-30T03:35:11Z,2025-04-30T03:35:11Z,true,21.142273333333332,81.74784555555556,0.0,35.0972,196.0,,0.0,1.022382707928782E7,,,true,,34,,,18.296537329503593,,150254720,15,,2,false,,,,,true,,4939816
97714,1,gt06,2025-04-30T03:35:45Z,2025-04-30T03:35:45Z,2025-04-30T03:35:11Z,true,21.142273333333332,81.74784555555556,0.0,35.0972,196.0,,0.0,1.022382707928782E7,,,true,4,19,,true,0.0,,150288632,,,,,,,100,70,true,false,
97715,1,gt06,2025-04-30T03:35:46Z,2025-04-30T03:35:46Z,2025-04-30T03:35:11Z,true,21.142273333333332,81.74784555555556,0.0,35.0972,196.0,,0.0,1.022382707928782E7,,,,,,,,0.0,,150288632,,,,,13.83,,,,true,,
97716,1,gt06,2025-04-30T03:35:46Z,2025-04-30T03:35:21Z,2025-04-30T03:35:21Z,true,21.140788333333333,81.74713777777778,0.0,35.0972,205.0,,0.0,1.0224007986591764E7,,,true,,34,,,180.90730394393196,,150288632,15,,0,false,,,,,true,,4939996
